"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CMD_harvest","branch_number","CMD_1mon","CMD_3mon","CMD_6mon","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_type1_5","root_rot_number","germinated_number_plot","starch_content","root_peduncle1_3","root_shape1_6","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","starch_yield_ha"
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0019_40",1,40,4,5,"test"," (Operator: lizbethpino, Time: )","VH21-0019","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,1,1,1,180,21.71875,13.9,NA,60,10,1,240,8,2,0,10,25,1,1,1,8,100,21.71875,5.4296875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0041_18",1,18,2,5,"test"," (Operator: lizbethpino, Time: )","VH21-0041","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,130,35,22.4,NA,56,10,2,300,8,1,0,10,24.4,1,1,1,8,100,35,8.54
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0061_33",1,33,3,11,"test"," (Operator: lizbethpino, Time: )","VH21-0061","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,370,50.9375,32.6,NA,74,10,1,370,8,1,1,10,29.4,1,2,1,8,100,50.9375,14.975625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0072_17",1,17,2,6,"test"," (Operator: lizbethpino, Time: )","VH21-0072","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,130,38.75,24.8,NA,61,10,3,350,8,1,1,10,25.7,2,3,1,8,100,38.75,9.95875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0095_47",1,47,5,3,"test"," (Operator: lizbethpino, Time: )","VH21-0095","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,210,33.125,21.2,NA,65,10,1,300,8,1,1,10,24.2,1,3,1,8,100,33.125,8.01625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0097_51",1,51,5,7,"test"," (Operator: lizbethpino, Time: )","VH21-0097","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,4,NA,1,1,155,45.625,29.2,NA,90,10,3,350,8,1,0,10,31,1,2,1,8,100,45.625,14.14375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0127_55",1,55,5,11,"test"," (Operator: lizbethpino, Time: )","VH21-0127","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,300,25.3125,16.2,NA,55,10,2,375,8,2,2,10,25.5,1,2,1,8,100,25.3125,6.4546875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0172_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","VH21-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,240,35.3125,22.6,NA,72,10,1,240,8,1,1,10,20.3,1,3,1,8,100,35.3125,7.1684375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0201_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","VH21-0201","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,250,30,19.2,NA,61,10,2,350,8,3,0,10,24,3,3,1,8,100,30,7.2
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0203_43",1,43,4,2,"test"," (Operator: lizbethpino, Time: )","VH21-0203","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,255,58.75,37.6,NA,132,10,1,255,8,1,1,10,24.2,1,2,2,8,100,58.75,14.2175
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0371_25",1,25,3,3,"test"," (Operator: lizbethpino, Time: )","VH21-0371","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,270,18.4375,11.8,NA,59,10,1,270,8,3,2,10,28.4,1,1,1,8,100,18.4375,5.23625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0402_30",1,30,3,8,"test"," (Operator: lizbethpino, Time: )","VH21-0402","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,300,48.4375,31,NA,84,10,1,300,8,1,1,10,27,1,2,1,8,100,48.4375,13.078125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0421_11",1,11,1,11,"test"," (Operator: lizbethpino, Time: )","VH21-0421","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,2,2,450,21.25,13.6,NA,46,10,1,450,7,3,1,10,29.6,1,1,1,8,100,21.25,6.29
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0427_12",1,12,2,11,"test"," (Operator: lizbethpino, Time: )","VH21-0427","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,400,17.8125,11.4,NA,41,10,1,400,8,1,2,10,30.5,1,3,1,8,100,17.8125,5.4328125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0439_13",1,13,2,10,"test"," (Operator: lizbethpino, Time: )","VH21-0439","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,450,24.375,15.6,NA,35,10,1,450,3,1,0,10,21.2,2,3,1,8,100,24.375,5.1675
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0447_50",1,50,5,6,"test"," (Operator: lizbethpino, Time: )","VH21-0447","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,225,17.1875,11,NA,44,10,1,260,8,1,3,10,29,1,3,1,8,100,17.1875,4.984375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0477_37",1,37,4,8,"test"," (Operator: lizbethpino, Time: )","VH21-0477","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,1,1,1,180,19.6875,12.6,NA,42,10,3,365,8,2,2,10,29.8,1,3,1,8,100,19.6875,5.866875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0500_49",1,49,5,5,"test"," (Operator: lizbethpino, Time: )","VH21-0500","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,1,1,1,260,35.9375,23,NA,68,10,1,310,8,1,0,10,27.2,1,3,1,8,100,35.9375,9.775
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0529_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","VH21-0529","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,325,30,19.2,NA,57,10,1,325,8,1,7,10,26.1,2,3,1,8,100,30,7.83
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0600_32",1,32,3,10,"test"," (Operator: lizbethpino, Time: )","VH21-0600","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,1,1,1,275,3.4375,2.2,NA,6,10,3,350,2,4,2,10,23.2,1,3,1,8,100,3.4375,0.7975
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0628_9",1,9,1,9,"test"," (Operator: lizbethpino, Time: )","VH21-0628","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,300,19.0625,12.2,NA,40,10,1,300,6,2,0,10,21.2,1,3,1,8,100,19.0625,4.04125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0681_45",1,45,5,1,"test"," (Operator: lizbethpino, Time: )","VH21-0681","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,350,7.8125,5,NA,12,10,1,350,2,2,1,10,23.7,1,2,1,8,100,7.8125,1.8515625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0708_19",1,19,2,4,"test"," (Operator: lizbethpino, Time: )","VH21-0708","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,350,62.5,40,NA,90,10,1,350,8,1,0,10,26.1,2,2,1,8,100,62.5,16.3125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0729_28",1,28,3,6,"test"," (Operator: lizbethpino, Time: )","VH21-0729","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,350,19.21875,12.3,NA,43,10,1,350,7,2,2,10,26.8,2,2,1,8,100,19.21875,5.150625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0737_48",1,48,5,4,"test"," (Operator: lizbethpino, Time: )","VH21-0737","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,1,1,1,245,19.6875,12.6,NA,40,10,1,370,8,1,0,10,28.8,1,1,2,8,100,19.6875,5.67
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-0779_39",1,39,4,6,"test"," (Operator: lizbethpino, Time: )","VH21-0779","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,205,39.84375,25.5,NA,72,10,2,250,8,1,5,10,30,1,3,1,8,100,39.84375,11.953125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1041_35",1,35,4,10,"test"," (Operator: lizbethpino, Time: )","VH21-1041","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,250,19.53125,12.5,NA,41,10,2,345,7,3,0,9,21.6,3,3,1,8,90,19.53125,4.21875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1081_52",1,52,5,8,"test"," (Operator: lizbethpino, Time: )","VH21-1081","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,285,19.0625,12.2,NA,41,10,1,285,4,1,0,10,25.1,1,3,1,8,100,19.0625,4.7846875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1087_31",1,31,3,9,"test"," (Operator: lizbethpino, Time: )","VH21-1087","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,1,1,1,200,22.5,14.4,NA,42,10,2,360,6,2,0,8,29,1,2,1,8,80,22.5,6.525
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1088_34",1,34,4,11,"test"," (Operator: lizbethpino, Time: )","VH21-1088","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,255,21.875,14,NA,32,10,1,370,5,1,2,10,20.8,1,2,1,8,100,21.875,4.55
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1093_8",1,8,1,8,"test"," (Operator: lizbethpino, Time: )","VH21-1093","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,400,8.125,5.2,NA,24,10,1,400,8,4,8,10,26.4,3,5,1,8,100,8.125,2.145
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1140_23",1,23,3,1,"test"," (Operator: lizbethpino, Time: )","VH21-1140","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,1,1,1,180,28.125,18,NA,57,10,1,260,6,2,2,10,28.5,2,3,1,8,100,28.125,8.015625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep1_VH21-1145_54",1,54,5,10,"test"," (Operator: lizbethpino, Time: )","VH21-1145","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,240,24.6875,15.8,NA,48,10,1,240,8,2,1,10,27.8,1,2,1,8,100,24.6875,6.863125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_CR24-16_78",2,78,8,11,"check"," (Operator: lizbethpino, Time: )","CR24-16","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,305,17.5,11.2,NA,45,10,1,305,6,2,0,10,23.8,2,1,1,8,100,17.5,4.165
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","202304DMPYT_dona_rep2_IBA980581_90",2,90,9,2,"check"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,120,36.25,23.2,NA,79,10,1,260,7,1,0,10,24,2,2,1,8,100,36.25,8.7
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_KM505_56",2,56,6,11,"test"," (Operator: lizbethpino, Time: )","KM505","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",2,0,NA,2,2,365,44.375,28.4,NA,68,10,1,365,8,1,1,10,32.5,1,2,1,8,100,44.375,14.421875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_KU50_101",2,101,10,10,"test"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,2,2,305,37.5,24,NA,50,10,1,305,7,1,1,10,28.4,1,1,1,8,100,37.5,10.65
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai","GBAZEKOUTE,OBAMA,TME 419","202304DMPYT_dona_rep2_TMEB419_71",2,71,7,5,"check"," (Operator: lizbethpino, Time: )","TMEB419","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,305,54.375,34.8,NA,75,10,1,305,8,1,3,10,31,2,2,1,8,100,54.375,16.85625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0005_66",2,66,6,1,"test"," (Operator: lizbethpino, Time: )","VF21-0005","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,285,48.4375,31,NA,65,10,3,285,7,1,1,10,28.5,1,3,1,8,100,48.4375,13.8046875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0015_92",2,92,9,4,"test"," (Operator: lizbethpino, Time: )","VF21-0015","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,235,13.125,8.4,NA,27,10,1,290,7,2,4,10,24.4,1,3,1,8,100,13.125,3.2025
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0017_81",2,81,8,8,"test"," (Operator: lizbethpino, Time: )","VF21-0017","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,175,32.8125,21,NA,67,10,1,310,8,1,0,10,31,1,2,1,8,100,32.8125,10.171875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0055_69",2,69,7,3,"test"," (Operator: lizbethpino, Time: )","VF21-0055","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,4,NA,1,1,225,71.875,46,NA,94,10,2,295,8,1,0,10,29.3,1,2,1,8,100,71.875,21.059375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0080_102",2,102,10,9,"test"," (Operator: lizbethpino, Time: )","VF21-0080","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",NA,NA,NA,1,1,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,8,100,NA,NA
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0084_63",2,63,6,4,"test"," (Operator: lizbethpino, Time: )","VF21-0084","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,175,35.625,22.8,NA,59,10,2,295,8,1,1,10,33,2,2,1,8,100,35.625,11.75625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0109_87",2,87,8,2,"test"," (Operator: lizbethpino, Time: )","VF21-0109","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,400,27.1875,17.4,NA,52,10,1,400,8,1,4,10,29.2,1,2,1,8,100,27.1875,7.93875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0142_94",2,94,9,6,"test"," (Operator: lizbethpino, Time: )","VF21-0142","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,265,21.5625,13.8,NA,43,10,1,305,7,3,2,10,25,3,5,1,8,100,21.5625,5.390625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0146_77",2,77,7,11,"test"," (Operator: lizbethpino, Time: )","VF21-0146","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,285,28.125,18,NA,47,10,1,385,7,1,0,10,26,1,2,1,8,100,28.125,7.3125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0148_73",2,73,7,7,"test"," (Operator: lizbethpino, Time: )","VF21-0148","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,295,24.6875,15.8,NA,42,10,1,295,6,1,2,9,23.7,1,3,1,8,90,24.6875,5.8509375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0149_74",2,74,7,8,"test"," (Operator: lizbethpino, Time: )","VF21-0149","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,270,32.5,20.8,NA,52,10,1,270,8,1,4,10,25.7,1,2,1,8,100,32.5,8.3525
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0172_108",2,108,10,3,"test"," (Operator: lizbethpino, Time: )","VF21-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,175,22.1875,14.2,NA,44,10,4,345,8,2,1,10,31,2,3,1,8,100,22.1875,6.878125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0184_91",2,91,9,3,"test"," (Operator: lizbethpino, Time: )","VF21-0184","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,315,13.75,8.8,NA,29,10,1,315,3,1,2,10,24,1,3,1,8,100,13.75,3.3
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0197_61",2,61,6,6,"test"," (Operator: lizbethpino, Time: )","VF21-0197","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,160,27.5,17.6,NA,57,10,2,255,8,1,1,10,27.3,1,3,1,8,100,27.5,7.5075
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0200_68",2,68,7,2,"test"," (Operator: lizbethpino, Time: )","VF21-0200","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,275,17.1875,11,NA,42,10,1,275,6,2,2,10,26.4,2,3,1,8,100,17.1875,4.5375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VF21-0202_79",2,79,8,10,"test"," (Operator: lizbethpino, Time: )","VF21-0202","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,135,11.25,7.2,NA,18,10,1,290,5,2,1,10,25.4,1,2,1,8,100,11.25,2.8575
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0016_107",2,107,10,4,"test"," (Operator: lizbethpino, Time: )","VH21-0016","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,380,26.5625,17,NA,52,10,3,380,8,2,2,10,31,1,3,1,8,100,26.5625,8.234375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0019_103",2,103,10,8,"test"," (Operator: lizbethpino, Time: )","VH21-0019","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,295,17.1875,11,NA,55,10,1,335,3,2,2,10,24,1,2,1,8,100,17.1875,4.125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0041_72",2,72,7,6,"test"," (Operator: lizbethpino, Time: )","VH21-0041","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,130,24.0625,15.4,NA,40,10,3,245,6,1,1,10,29.3,1,1,1,8,100,24.0625,7.0503125
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0061_62",2,62,6,5,"test"," (Operator: lizbethpino, Time: )","VH21-0061","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,355,35.9375,23,NA,72,10,1,355,8,1,1,10,29.8,1,2,1,8,100,35.9375,10.709375
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0072_85",2,85,8,4,"test"," (Operator: lizbethpino, Time: )","VH21-0072","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,185,46.5625,29.8,NA,51,10,3,350,8,1,3,10,28.9,1,3,1,8,100,46.5625,13.4565625
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0095_88",2,88,8,1,"test"," (Operator: lizbethpino, Time: )","VH21-0095","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,1,NA,1,1,205,36.5625,23.4,NA,67,10,1,410,8,1,0,10,27,2,2,1,8,100,36.5625,9.871875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0097_105",2,105,10,6,"test"," (Operator: lizbethpino, Time: )","VH21-0097","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,4,NA,1,1,135,34.375,22,NA,62,10,2,305,8,1,1,10,28.5,1,2,1,8,100,34.375,9.796875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0127_104",2,104,10,7,"test"," (Operator: lizbethpino, Time: )","VH21-0127","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,3,NA,1,1,200,10.3125,6.6,NA,30,10,3,325,8,2,0,10,19.2,3,2,1,8,100,10.3125,1.98
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0172_57",2,57,6,10,"test"," (Operator: lizbethpino, Time: )","VH21-0172","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,255,41.5625,26.6,NA,66,10,1,255,7,1,3,10,27,1,3,1,8,100,41.5625,11.221875
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0201_99",2,99,9,11,"test"," (Operator: lizbethpino, Time: )","VH21-0201","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,2,NA,1,1,255,38.75,24.8,NA,71,10,2,390,8,2,1,10,23.6,2,3,1,8,100,38.75,9.145
2023,"202304DMPYT_dona","202304DMPYT_dona",2,4,"2023-March-02","2023-December-08","Dong Nai",NA,"202304DMPYT_dona_rep2_VH21-0203_59",2,59,6,8,"test"," (Operator: lizbethpino, Time: )","VH21-0203","test",10.949,107.076,15,NA,"Vietnam",NA,"dona",1,0,NA,1,1,265,52.5,33.6,NA,84,10,1,265,8,1,2,10,23.3,1,2,1,8,100,52.5,12.2325
